[2026-07-09T12:32:17.128Z] GET https://cdn.cookielaw.org/logos/f1b38160-cf19-4625-89df-35263d2d97c0/01917a7a-73f2-78b3-98e7-c1d45faf3ee7/84e08f74-1ac5-4262-ab75-153657f624c1/Spotify_Logo_RGB_Green.png → 200 (127ms, 6085B)
[2026-07-09T12:32:17.128Z] GET https://cdn.cookielaw.org/logos/static/powered_by_logo.svg → 200 (127ms, 5445B)
[2026-07-09T12:32:17.181Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (90ms, 13B)
[2026-07-09T12:32:18.600Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (84ms, 13B)
[2026-07-09T12:32:18.600Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/v3/events → pending (?ms, ?B)
[2026-07-09T12:32:18.613Z] POST https://api-partner.spotify.com/pathfinder/v2/query → 200 (108ms, 129B)
[2026-07-09T12:32:22.724Z] POST https://api-partner.spotify.com/pathfinder/v2/query → pending (?ms, ?B)
[2026-07-09T12:32:27.101Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/v3/events → 200 (437ms, 94B)
[2026-07-09T12:32:55.534Z] GET https://open.spotify.com/search/Becoming%20Sovereign/shows → 200 (192ms, 6736B)
[2026-07-09T12:32:55.535Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-07-09T12:32:55.535Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-07-09T12:32:55.535Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → 200 (191ms, ?B)
[2026-07-09T12:32:55.732Z] POST https://o22381.ingest.sentry.io/api/114855/envelope/?sentry_version=7&sentry_key=de32132fc06e4b28965ecf25332c3a25&sentry_client=sentry.javascript.react%2F10.38.0 → pending (?ms, ?B)
[2026-07-09T12:32:55.732Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-07-09T12:32:55.732Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/v3/events → pending (?ms, ?B)
[2026-07-09T12:32:55.735Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Regular-76c92fb1a35c462f73429fa8865163eb.woff2 → 200 (2ms, 44408B)
[2026-07-09T12:32:55.735Z] GET https://encore.scdn.co/fonts/SpotifyMixMono-Regular-134eeb986fc0f94a9f0acb9cedaeb584.woff2 → 200 (3ms, 34296B)
[2026-07-09T12:32:55.735Z] GET https://encore.scdn.co/fonts/SpotifyMixUITitleVariable-08bab3354d40f74e5177917b5ae80894.woff2 → 200 (13ms, 371036B)
[2026-07-09T12:32:55.735Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Bold-09c45a3a0ce9d2971e62cb26e97760fb.woff2 → 200 (6ms, 47576B)
[2026-07-09T12:32:55.735Z] GET https://open.spotifycdn.com/cdn/build/web-player/web-player.d47875ed.css → 200 (6ms, 470944B)
[2026-07-09T12:32:55.735Z] GET https://open.spotifycdn.com/cdn/generated-locales/web-player/en.640211f5.json → 200 (2ms, 185411B)
[2026-07-09T12:32:55.735Z] GET https://www.google.com/recaptcha/enterprise.js?render=6LfCVLAUAAAAALFwwRnnCJ12DalriUGbj8FW_J39 → 200 (13ms, 1731B)
[2026-07-09T12:32:55.735Z] GET https://open.spotifycdn.com/cdn/js/gtm.96d60fd6.js → 200 (13ms, 4245B)
[2026-07-09T12:32:55.735Z] GET https://open.spotifycdn.com/cdn/js/retargeting-pixels.02346b5d.js → 200 (13ms, 1172B)
[2026-07-09T12:32:55.736Z] GET https://open.spotifycdn.com/cdn/build/web-player/web-player.e7e6b2fd.js → 200 (55ms, ?B)
[2026-07-09T12:32:55.736Z] GET https://open.spotifycdn.com/cdn/build/web-player/vendor~web-player.5e0ac228.js → 200 (22ms, 1559787B)
[2026-07-09T12:32:55.736Z] GET https://open.spotifycdn.com/cdn/build/web-player/encore~web-player.cb5d0654.js → 200 (20ms, 434991B)
[2026-07-09T12:32:55.841Z] POST https://o22381.ingest.sentry.io/api/114855/envelope/?sentry_version=7&sentry_key=de32132fc06e4b28965ecf25332c3a25&sentry_client=sentry.javascript.react%2F10.38.0 → 200 (105ms, 2B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-page-error-template.5481174c.css → 200 (76ms, 195B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-page-error-template.f7ca7a49.js → 200 (76ms, 1594B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/4757.493da808.js → 200 (77ms, 11592B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/3219.bb0b5ceb.js → 200 (77ms, 14810B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/1960.3be249ed.js → 200 (77ms, 17370B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-search.f3a254a0.css → 200 (77ms, 16328B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-search.baf6d82e.js → 200 (77ms, 66709B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/625.65351388.js → 200 (77ms, 28447B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/4737.97b5d282.js → 200 (77ms, 13149B)
[2026-07-09T12:32:55.841Z] GET https://open.spotifycdn.com/cdn/build/web-player/home-hpto.2ab8d54a.css → 200 (77ms, 4020B)
[2026-07-09T12:32:55.842Z] GET https://open.spotifycdn.com/cdn/build/web-player/home-hpto.8f2c2622.js → 200 (76ms, 1754B)
[2026-07-09T12:32:55.842Z] GET https://open.spotifycdn.com/cdn/build/web-player/home-ads-container.13525557.js → 200 (76ms, 1581B)
[2026-07-09T12:32:55.842Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-offline-browse.fc5bdd6c.css → 200 (77ms, 574B)
[2026-07-09T12:32:55.842Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-offline-browse.528f1396.js → 200 (77ms, 9922B)
[2026-07-09T12:32:55.842Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-offline-empty-state.914ad547.css → 200 (77ms, 267B)
[2026-07-09T12:32:55.842Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-offline-empty-state.5de6c933.js → 200 (77ms, 1027B)
[2026-07-09T12:32:55.842Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → 200 (120ms, 288B)
[2026-07-09T12:32:55.842Z] GET https://open.spotify.com/api/token?reason=init&productType=web-player&totp=551212&totpServer=551212&totpVer=61 → 200 (120ms, 398B)
[2026-07-09T12:32:55.920Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoDyljdc3L82L3Rh/recaptcha__en.js → 200 (3ms, 895421B)
[2026-07-09T12:32:55.930Z] GET https://www.google.com/recaptcha/enterprise/anchor?ar=1&k=6LfCVLAUAAAAALFwwRnnCJ12DalriUGbj8FW_J39&co=aHR0cHM6Ly9vcGVuLnNwb3RpZnkuY29tOjQ0Mw..&hl=en&v=TnA7HacJFoDyljdc3L82L3Rh&size=invisible&anchor-ms=20000&execute-ms=30000&cb=hj1c4ci8j7ij → 200 (184ms, 54683B)
[2026-07-09T12:32:55.976Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → 200 (86ms, 288B)
[2026-07-09T12:32:56.064Z] POST https://gew4-spclient.spotify.com/remote-config-resolver/v3/unauth/configuration → 200 (135ms, 736B)
[2026-07-09T12:32:56.064Z] POST https://clienttoken.spotify.com/v1/clienttoken → 200 (217ms, 591B)
[2026-07-09T12:32:56.118Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoDyljdc3L82L3Rh/styles__ltr.css → 200 (?ms, 83001B)
[2026-07-09T12:32:56.118Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoDyljdc3L82L3Rh/recaptcha__en.js → 200 (?ms, 895421B)
[2026-07-09T12:32:56.194Z] GET https://www.google.com/recaptcha/enterprise/webworker.js?hl=en&v=TnA7HacJFoDyljdc3L82L3Rh → 200 (8ms, 102B)
[2026-07-09T12:32:56.198Z] GET https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (?ms, ?B)
[2026-07-09T12:32:56.198Z] GET https://www.gstatic.com/recaptcha/api2/logo_48.png → 200 (?ms, 2228B)
[2026-07-09T12:32:56.202Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoDyljdc3L82L3Rh/recaptcha__en.js → 200 (49ms, 895421B)
[2026-07-09T12:32:56.206Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (111ms, 13B)
[2026-07-09T12:32:56.208Z] GET https://open.spotifycdn.com/cdn/build/web-player/workbox-window.a845cf35.js → 200 (4ms, 5862B)
[2026-07-09T12:32:56.218Z] GET https://www.gstatic.com/cv/js/sender/v1/cast_sender.js?loadCastFramework=1 → 200 (7ms, 4272B)
[2026-07-09T12:32:56.218Z] GET https://cdn.cookielaw.org/scripttemplates/otSDKStub.js → 200 (7ms, 26819B)
[2026-07-09T12:32:56.218Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → 200 (78ms, 288B)
[2026-07-09T12:32:56.218Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (98ms, 13B)
[2026-07-09T12:32:56.230Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-feedback-bar.2e2835d7.css → 200 (?ms, 557B)
[2026-07-09T12:32:56.230Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-feedback-bar.b461bbcf.js → 200 (?ms, 1498B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-your-library-x.e967cee9.css → 200 (?ms, 21841B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-your-library-x.6522ae28.js → 200 (1ms, 148152B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/8025.ccb78aef.js → 200 (1ms, 12202B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/2616.73279c5c.js → 200 (1ms, 50470B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/6660.e7d05c24.js → 200 (1ms, 24119B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/1897.db63e2ea.js → 200 (1ms, 14680B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/2075.35b6bd2d.js → 200 (1ms, 6826B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-now-playing-bar.1817e908.css → 200 (1ms, 17141B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-now-playing-bar.29e52ca7.js → 200 (1ms, 38197B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-top-bar.0199b34c.css → 200 (1ms, 362B)
[2026-07-09T12:32:56.237Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-top-bar.35073684.js → 200 (1ms, 4346B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/4757.493da808.js → 200 (5ms, 11592B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/3219.bb0b5ceb.js → 200 (5ms, 14810B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/1960.3be249ed.js → 200 (6ms, 17370B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-search.f3a254a0.css → 200 (1ms, 16328B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-search.baf6d82e.js → 200 (6ms, 66709B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-video-player.1c49a54a.css → 200 (1ms, 14940B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-video-player.2197645b.js → 200 (6ms, 17750B)
[2026-07-09T12:32:56.243Z] GET https://open.spotifycdn.com/cdn/build/web-player/7466.45fc9c6e.js → 200 (7ms, 16324B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/2323.1216cf1b.js → 200 (6ms, 41240B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/1271.c2015abe.js → 200 (6ms, 9378B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/6288.173933fa.js → 200 (7ms, 9939B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/2489.d9eeba4b.js → 200 (7ms, 8415B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/1891.7b20b903.js → 200 (7ms, 7007B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-panel-section.dee020fc.css → 200 (?ms, 58606B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-panel-section.bdbc6620.js → 200 (30ms, 273690B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/7971.85081b55.js → 200 (7ms, 50743B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/4468.43ed1718.js → 200 (7ms, 9946B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-root-dialogs.4e18d963.css → 200 (?ms, 40005B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-root-dialogs.1b760478.js → 200 (30ms, 234378B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/8053.cd8c3c57.js → 200 (7ms, 24444B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-watch-feed-view-container.691a8a92.css → 200 (?ms, 10136B)
[2026-07-09T12:32:56.244Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-watch-feed-view-container.5d78d7ef.js → 200 (7ms, 37297B)
[2026-07-09T12:32:56.269Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Regular-cc3b1de388efa4cbca6c75cebc24585e.woff2 → 200 (5ms, 35596B)
[2026-07-09T12:32:56.269Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Bold-4264b799009b1db5c491778b1bc8e5b7.woff2 → 200 (5ms, 41412B)
[2026-07-09T12:32:56.300Z] GET https://cdn.cookielaw.org/consent/50da44be-0564-43df-b139-329aedcf267b/50da44be-0564-43df-b139-329aedcf267b.json → 200 (4ms, 8061B)
[2026-07-09T12:32:56.300Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-PZHN3VD → 200 (16ms, 495417B)
[2026-07-09T12:32:56.304Z] GET https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location → 200 (80ms, 69B)
[2026-07-09T12:32:56.314Z] GET https://open.spotifycdn.com/cdn/images/ylx-row-placeholder.ea7b0f5d.webp → 200 (?ms, 1006B)
[2026-07-09T12:32:56.314Z] GET https://spclient.wg.spotify.com/library-import/v1/eligible → 200 (165ms, 18B)
[2026-07-09T12:32:56.325Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (110ms, 13B)
[2026-07-09T12:32:56.326Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (109ms, 13B)
[2026-07-09T12:32:56.386Z] GET https://cdn.cookielaw.org/scripttemplates/202601.2.0/otBannerSdk.js → 200 (5ms, 541512B)
[2026-07-09T12:32:56.407Z] POST https://api-partner.spotify.com/pathfinder/v2/query → pending (?ms, ?B)
[2026-07-09T12:32:56.407Z] POST https://api-partner.spotify.com/pathfinder/v2/query → 200 (182ms, 129B)
[2026-07-09T12:32:56.407Z] POST https://api-partner.spotify.com/pathfinder/v2/query → 200 (113ms, 57B)
[2026-07-09T12:32:56.430Z] GET https://open.spotifycdn.com/cdn/build/web-player/listening-stats-modal.e46fcd5c.css → 200 (1ms, 118B)
[2026-07-09T12:32:56.430Z] GET https://open.spotifycdn.com/cdn/build/web-player/listening-stats-modal.8c4e0a93.js → 200 (4ms, 3436B)
[2026-07-09T12:32:56.431Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-user-comments.a3ad3a71.css → 200 (3ms, 211B)
[2026-07-09T12:32:56.431Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-user-comments.6b182518.js → 200 (3ms, 5606B)
[2026-07-09T12:32:56.444Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (208ms, 13B)
[2026-07-09T12:32:56.451Z] GET https://cdn.cookielaw.org/consent/50da44be-0564-43df-b139-329aedcf267b/019df341-4f5a-7e41-b338-de88d06e7a01/en.json → 200 (5ms, 352847B)
[2026-07-09T12:32:56.451Z] GET https://cdn.cookielaw.org/vendorlist/iab2V2Data.json → 200 (5ms, 703704B)
[2026-07-09T12:32:56.451Z] GET https://cdn.cookielaw.org/scripttemplates/202601.2.0/otTCF.js → 200 (6ms, 64968B)
[2026-07-09T12:32:56.519Z] GET https://cdn.cookielaw.org/scripttemplates/202601.2.0/assets/otFlat.json → 200 (5ms, 15326B)
[2026-07-09T12:32:56.519Z] GET https://cdn.cookielaw.org/scripttemplates/202601.2.0/assets/v2/otPcCenter.json → 200 (5ms, 68021B)
[2026-07-09T12:32:56.519Z] GET https://cdn.cookielaw.org/scripttemplates/202601.2.0/assets/otCommonStyles.css → 200 (5ms, 27608B)
[2026-07-09T12:32:56.532Z] GET https://cdn.cookielaw.org/logos/static/ot_guard_logo.svg → 200 (8ms, 497B)
[2026-07-09T12:32:56.536Z] GET https://cdn.cookielaw.org/logos/f1b38160-cf19-4625-89df-35263d2d97c0/01917a7a-73f2-78b3-98e7-c1d45faf3ee7/84e08f74-1ac5-4262-ab75-153657f624c1/Spotify_Logo_RGB_Green.png → 200 (1ms, 6085B)
[2026-07-09T12:32:56.536Z] GET https://cdn.cookielaw.org/logos/static/powered_by_logo.svg → 200 (2ms, 5445B)
[2026-07-09T12:32:56.536Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (33ms, 13B)
[2026-07-09T12:32:56.927Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (94ms, 13B)
[2026-07-09T12:32:57.371Z] GET https://www.spotify.com/api/masthead/v1/masthead?market=it&language=en&countryHub=true&lyricsHub=true → 200 (123ms, 9981B)
[2026-07-09T12:32:57.406Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (118ms, 13B)
[2026-07-09T12:32:57.415Z] GET https://www.spotify.com/api/masthead/v1/masthead?market=it&language=en → 200 (79ms, 9534B)
[2026-07-09T12:32:57.591Z] POST https://api-partner.spotify.com/pathfinder/v2/query → 200 (116ms, 129B)
[2026-07-09T12:32:59.709Z] POST https://api-partner.spotify.com/pathfinder/v2/query → pending (?ms, ?B)
[2026-07-09T12:33:00.218Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-07-09T12:33:00.218Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/v3/events → pending (?ms, ?B)
[2026-07-09T12:33:03.920Z] POST https://api-partner.spotify.com/pathfinder/v2/query → 200 (728ms, 129B)
[2026-07-09T12:33:08.650Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/v3/events → pending (?ms, ?B)
[2026-07-09T12:34:06.341Z] GET https://open.spotify.com/search/Inside%20Costa%20Rica%27s%20Bitcoin%20Jungle/podcastAndEpisodes → 200 (242ms, 6810B)
[2026-07-09T12:34:06.341Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-07-09T12:34:06.341Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-07-09T12:34:06.341Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → pending (?ms, ?B)
[2026-07-09T12:34:06.588Z] POST https://o22381.ingest.sentry.io/api/114855/envelope/?sentry_version=7&sentry_key=de32132fc06e4b28965ecf25332c3a25&sentry_client=sentry.javascript.react%2F10.38.0 → pending (?ms, ?B)
[2026-07-09T12:34:06.589Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-07-09T12:34:06.589Z] POST https://gew4-spclient.spotify.com/gabo-receiver-service/v3/events → pending (?ms, ?B)
[2026-07-09T12:34:06.592Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Regular-76c92fb1a35c462f73429fa8865163eb.woff2 → 200 (1ms, 44408B)
[2026-07-09T12:34:06.592Z] GET https://encore.scdn.co/fonts/SpotifyMixMono-Regular-134eeb986fc0f94a9f0acb9cedaeb584.woff2 → 200 (1ms, 34296B)
[2026-07-09T12:34:06.592Z] GET https://encore.scdn.co/fonts/SpotifyMixUITitleVariable-08bab3354d40f74e5177917b5ae80894.woff2 → 200 (37ms, 371036B)
[2026-07-09T12:34:06.592Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Bold-09c45a3a0ce9d2971e62cb26e97760fb.woff2 → 200 (1ms, 47576B)
[2026-07-09T12:34:06.592Z] GET https://open.spotifycdn.com/cdn/build/web-player/web-player.d47875ed.css → 200 (1ms, 470944B)
[2026-07-09T12:34:06.592Z] GET https://open.spotifycdn.com/cdn/generated-locales/web-player/en.640211f5.json → 200 (1ms, 185411B)
[2026-07-09T12:34:06.592Z] GET https://www.google.com/recaptcha/enterprise.js?render=6LfCVLAUAAAAALFwwRnnCJ12DalriUGbj8FW_J39 → 200 (137ms, 1731B)
[2026-07-09T12:34:06.592Z] GET https://open.spotifycdn.com/cdn/js/gtm.96d60fd6.js → 200 (?ms, 4245B)
[2026-07-09T12:34:06.592Z] GET https://open.spotifycdn.com/cdn/js/retargeting-pixels.02346b5d.js → 200 (?ms, 1172B)
[2026-07-09T12:34:06.593Z] GET https://open.spotifycdn.com/cdn/build/web-player/web-player.e7e6b2fd.js → 200 (?ms, 4441900B)
[2026-07-09T12:34:06.593Z] GET https://open.spotifycdn.com/cdn/build/web-player/vendor~web-player.5e0ac228.js → 200 (?ms, 1559787B)
[2026-07-09T12:34:06.593Z] GET https://open.spotifycdn.com/cdn/build/web-player/encore~web-player.cb5d0654.js → 200 (?ms, 434991B)
[2026-07-09T12:34:06.629Z] POST https://o22381.ingest.sentry.io/api/114855/envelope/?sentry_version=7&sentry_key=de32132fc06e4b28965ecf25332c3a25&sentry_client=sentry.javascript.react%2F10.38.0 → pending (?ms, ?B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-page-error-template.5481174c.css → 200 (101ms, 195B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-page-error-template.f7ca7a49.js → 200 (101ms, 1594B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/4757.493da808.js → 200 (101ms, 11592B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/3219.bb0b5ceb.js → 200 (101ms, 14810B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/1960.3be249ed.js → 200 (101ms, 17370B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-search.f3a254a0.css → 200 (101ms, 16328B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-search.baf6d82e.js → 200 (102ms, 66709B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/625.65351388.js → 200 (102ms, 28447B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/4737.97b5d282.js → 200 (102ms, 13149B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/home-hpto.2ab8d54a.css → 200 (103ms, 4020B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/home-hpto.8f2c2622.js → 200 (103ms, 1754B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/home-ads-container.13525557.js → 200 (103ms, 1581B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-offline-browse.fc5bdd6c.css → 200 (103ms, 574B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/xpui-routes-offline-browse.528f1396.js → 200 (104ms, 9922B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-offline-empty-state.914ad547.css → 200 (104ms, 267B)
[2026-07-09T12:34:06.629Z] GET https://open.spotifycdn.com/cdn/build/web-player/dwp-offline-empty-state.5de6c933.js → 200 (104ms, 1027B)
[2026-07-09T12:34:06.629Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → 200 (194ms, 288B)
[2026-07-09T12:34:06.629Z] GET https://open.spotify.com/api/token?reason=init&productType=web-player&totp=104449&totpServer=104449&totpVer=61 → 200 (198ms, 398B)
[2026-07-09T12:34:06.733Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Bold-4264b799009b1db5c491778b1bc8e5b7.woff2 → 200 (?ms, ?B)
[2026-07-09T12:34:06.733Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Regular-cc3b1de388efa4cbca6c75cebc24585e.woff2 → 200 (1ms, ?B)
[2026-07-09T12:34:06.737Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoDyljdc3L82L3Rh/recaptcha__en.js → 200 (?ms, 895421B)
[2026-07-09T12:34:06.756Z] GET https://www.google.com/recaptcha/enterprise/anchor?ar=1&k=6LfCVLAUAAAAALFwwRnnCJ12DalriUGbj8FW_J39&co=aHR0cHM6Ly9vcGVuLnNwb3RpZnkuY29tOjQ0Mw..&hl=en&v=TnA7HacJFoDyljdc3L82L3Rh&size=invisible&anchor-ms=20000&execute-ms=30000&cb=ek96o9pswvhi → pending (?ms, ?B)
[2026-07-09T12:34:06.842Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → pending (?ms, ?B)
[2026-07-09T12:34:06.897Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoDyljdc3L82L3Rh/styles__ltr.css → 200 (?ms, 83001B)
[2026-07-09T12:34:06.897Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoDyljdc3L82L3Rh/recaptcha__en.js → 200 (?ms, 895421B)
[2026-07-09T12:34:06.920Z] GET https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (1ms, ?B)
[2026-07-09T12:34:06.923Z] GET https://www.google.com/recaptcha/enterprise/webworker.js?hl=en&v=TnA7HacJFoDyljdc3L82L3Rh → 200 (7ms, 102B)
[2026-07-09T12:34:06.927Z] GET https://www.gstatic.com/recaptcha/api2/logo_48.png → 200 (?ms, 2228B)
